qid,has_kkwiki,p21,p21_group
Q24932520,0,Q6581097,Q6581097
Q24938794,0,Q6581097,Q6581097
Q24951756,0,Q6581072,Q6581072
Q24954641,0,Q6581097,Q6581097
Q24954644,0,Q6581097,Q6581097
Q24954663,0,Q6581097,Q6581097
Q24954661,0,Q6581097,Q6581097
Q24954673,0,Q6581097,Q6581097
Q24955700,0,Q6581072,Q6581072
Q24958572,0,Q6581097,Q6581097
Q25340891,1,,MISSING
Q25390354,0,Q6581097,Q6581097
Q25390364,0,Q6581097,Q6581097
Q25390376,0,Q6581097,Q6581097
Q25390553,1,Q6581097,Q6581097
Q25390599,0,Q6581097,Q6581097
Q25390658,1,Q6581097,Q6581097
Q25390818,1,Q6581097,Q6581097
Q25433462,0,Q6581097,Q6581097
Q25433508,0,Q6581072,Q6581072
Q25433527,1,Q6581072,Q6581072
Q25481630,1,Q6581097,Q6581097
Q25482073,1,Q6581072,Q6581072
Q25482865,1,Q6581097,Q6581097
Q25482939,1,Q6581097,Q6581097
Q25483177,1,Q6581097,Q6581097
Q25484002,1,Q6581097,Q6581097
Q25490249,1,,MISSING
Q25490264,1,Q6581097,Q6581097
Q25491475,1,Q6581072,Q6581072
Q25491730,1,,MISSING
Q25491793,1,Q6581072,Q6581072
Q25493217,1,,MISSING
Q25493777,1,,MISSING
Q25493823,1,Q6581097,Q6581097
Q25493842,1,Q6581097,Q6581097
Q25493939,1,Q6581097,Q6581097
Q25493936,1,Q6581097,Q6581097
Q25493942,1,Q6581097,Q6581097
Q25493984,1,Q6581097,Q6581097
Q25494158,1,Q6581072,Q6581072
Q25495460,1,Q6581072,Q6581072
Q25495841,1,,MISSING
Q25499058,1,Q6581097,Q6581097
Q25499080,1,,MISSING
Q25501056,1,Q6581097,Q6581097
Q25501115,1,Q6581097,Q6581097
Q25501424,1,Q6581097,Q6581097
Q25503018,1,Q6581097,Q6581097
Q25508982,1,Q6581097,Q6581097
Q25510301,1,Q6581097,Q6581097
Q25511057,1,Q6581097,Q6581097
Q25513331,1,Q6581097,Q6581097
Q25514797,1,Q6581097,Q6581097
Q25514848,1,Q6581097,Q6581097
Q25521058,1,Q6581097,Q6581097
Q25525215,1,Q6581097,Q6581097
Q25527232,1,Q6581072,Q6581072
Q25530854,1,Q6581097,Q6581097
Q25531023,1,Q6581097,Q6581097
Q25555717,0,Q6581097,Q6581097
Q25556891,0,Q6581097,Q6581097
Q25642158,0,Q6581072,Q6581072
Q25647206,0,Q6581097,Q6581097
Q25936035,0,Q6581097,Q6581097
Q26202542,0,Q6581072,Q6581072
Q26205668,0,Q6581072,Q6581072
Q26205699,0,Q6581072,Q6581072
Q26206124,0,Q6581072,Q6581072
Q26206203,1,Q6581072,Q6581072
Q26206236,0,Q6581072,Q6581072
Q26206316,0,Q6581072,Q6581072
Q26207552,0,Q6581072,Q6581072
Q26233740,0,Q6581072,Q6581072
Q26236517,0,Q6581097,Q6581097
Q26237809,1,Q6581097,Q6581097
Q26248683,1,Q6581072,Q6581072
Q26250890,1,Q6581097,Q6581097
Q26250891,1,Q6581097,Q6581097
Q26251554,0,Q6581097,Q6581097
Q26251678,0,Q6581097,Q6581097
Q26255440,0,Q6581097,Q6581097
Q26255456,0,Q6581097,Q6581097
Q26255474,0,Q6581072,Q6581072
Q26255475,0,Q6581072,Q6581072
Q26255472,0,Q6581072,Q6581072
Q26255473,0,Q6581072,Q6581072
Q26255585,1,Q6581097,Q6581097
Q26255602,0,Q6581072,Q6581072
Q26255606,0,Q6581072,Q6581072
Q26255607,0,Q6581072,Q6581072
Q26255605,0,Q6581072,Q6581072
Q26255670,1,Q6581072,Q6581072
Q26255730,0,Q6581097,Q6581097
Q26262347,0,Q6581097,Q6581097
Q26267296,1,Q6581072,Q6581072
Q26267513,0,Q6581072,Q6581072
Q26267519,1,Q6581072,Q6581072
Q26324383,0,Q6581097,Q6581097
Q26431493,0,Q6581072,Q6581072
Q26431497,0,Q6581072,Q6581072
Q26459677,0,Q6581072,Q6581072
Q26459680,0,Q6581072,Q6581072
Q26465641,1,Q6581097,Q6581097
Q26704879,0,Q6581072,Q6581072
Q26705364,0,Q6581072,Q6581072
Q26706878,0,Q6581097,Q6581097
Q26776751,0,Q6581097,Q6581097
Q26776829,0,Q6581097,Q6581097
Q26776851,0,Q6581097,Q6581097
Q26776852,0,Q6581097,Q6581097
Q26789869,0,Q6581097,Q6581097
Q26789929,0,Q6581072,Q6581072
Q26789986,0,Q6581097,Q6581097
Q26821215,0,Q6581097,Q6581097
Q26821218,0,Q6581097,Q6581097
Q26831255,0,Q6581072,Q6581072
Q26831272,0,Q6581097,Q6581097
Q26837485,0,Q6581097,Q6581097
Q26837925,1,Q6581097,Q6581097
Q26838080,0,Q6581072,Q6581072
Q26871071,0,Q6581097,Q6581097
Q27031358,1,Q6581097,Q6581097
Q27042649,0,Q6581097,Q6581097
Q27042668,0,Q6581097,Q6581097
Q27044167,0,Q6581072,Q6581072
Q27064130,1,Q6581097,Q6581097
Q27069192,0,Q6581097,Q6581097
Q27071885,0,Q6581072,Q6581072
Q27088016,0,Q6581097,Q6581097
Q27431360,1,Q6581097,Q6581097
Q27522870,1,Q6581097,Q6581097
Q27527551,0,Q6581097,Q6581097
Q27527557,0,Q6581097,Q6581097
Q27528958,0,Q6581097,Q6581097
Q27535291,1,Q6581072,Q6581072
Q27559905,1,Q6581072,Q6581072
Q27560202,0,Q6581072,Q6581072
Q27567909,0,Q6581072,Q6581072
Q27597758,0,Q6581072,Q6581072
Q27597775,0,Q6581072,Q6581072
Q27613120,0,Q6581097,Q6581097
Q27613198,0,Q6581097,Q6581097
Q27613215,0,Q6581097,Q6581097
Q27676518,1,Q6581097,Q6581097
Q27734368,0,Q6581072,Q6581072
Q27805756,0,Q6581072,Q6581072
Q27824734,0,Q6581072,Q6581072
Q27826499,1,Q6581072,Q6581072
Q27881106,0,Q6581072,Q6581072
Q27881146,0,Q6581072,Q6581072
Q27881158,0,Q6581072,Q6581072
Q27881159,0,Q6581072,Q6581072
Q27881170,0,Q6581072,Q6581072
Q27881173,0,Q6581072,Q6581072
Q27886511,0,Q6581097,Q6581097
Q27886512,0,Q6581097,Q6581097
Q27886574,0,Q6581097,Q6581097
Q27929002,0,Q6581097,Q6581097
Q27942321,0,Q6581097,Q6581097
Q27955322,0,Q6581097,Q6581097
Q27969244,0,Q6581097,Q6581097
Q27983021,0,Q6581097,Q6581097
Q27983032,0,Q6581097,Q6581097
Q28028560,0,Q6581097,Q6581097
Q28058345,0,Q6581097,Q6581097
Q28098656,0,Q6581097,Q6581097
Q28098895,0,Q6581097,Q6581097
Q28099010,1,Q6581072,Q6581072
Q28099011,0,Q6581072,Q6581072
Q28099056,0,Q6581097,Q6581097
Q28099311,0,Q6581072,Q6581072
Q97608134,1,Q6581097,Q6581097
Q97658781,0,Q6581097,Q6581097
Q97659132,0,Q6581072,Q6581072
Q97659480,1,Q6581072,Q6581072
Q97660443,0,Q6581097,Q6581097
Q97660490,0,Q6581072,Q6581072
Q97660488,0,Q6581097,Q6581097
Q97661541,1,Q6581072,Q6581072
Q97664002,0,Q6581072,Q6581072
Q97664063,1,Q6581097,Q6581097
Q97664951,0,Q6581072,Q6581072
Q97673383,0,Q6581072,Q6581072
Q97673423,0,Q6581072,Q6581072
Q97673452,0,Q6581072,Q6581072
Q97673462,0,Q6581072,Q6581072
Q97673460,1,Q6581072,Q6581072
Q97673467,0,Q6581072,Q6581072
Q97706912,0,Q6581072,Q6581072
Q97707432,0,Q6581072,Q6581072
Q97707479,0,Q6581072,Q6581072
Q97707486,0,Q6581072,Q6581072
Q97729809,0,Q6581072,Q6581072
Q97729822,0,Q6581072,Q6581072
Q97729834,0,Q6581072,Q6581072
Q97730863,0,Q6581072,Q6581072
Q97730865,0,Q6581072,Q6581072
Q97731152,0,Q6581072,Q6581072
Q97739414,0,Q6581072,Q6581072
Q97744580,0,Q6581072,Q6581072
Q97933427,0,Q6581072,Q6581072
Q98048867,0,Q6581097,Q6581097
Q98050070,0,Q6581097,Q6581097
Q98050087,0,Q6581097,Q6581097
Q98067597,0,Q6581072,Q6581072
Q98070845,0,Q6581072,Q6581072
Q98070863,0,Q6581072,Q6581072
Q98070879,0,Q6581072,Q6581072
Q98073053,1,Q6581097,Q6581097
Q98073061,1,Q6581097,Q6581097
Q98083614,0,Q6581072,Q6581072
Q98085179,0,Q6581097,Q6581097
Q98086241,0,Q6581072,Q6581072
Q98086618,0,Q6581072,Q6581072
Q98086620,0,Q6581072,Q6581072
Q98088499,0,Q6581072,Q6581072
Q98088497,0,Q6581072,Q6581072
Q98088503,0,Q6581072,Q6581072
Q98088500,0,Q6581072,Q6581072
Q98088501,0,Q6581072,Q6581072
Q98088507,0,Q6581072,Q6581072
Q98088505,0,Q6581072,Q6581072
Q98088510,0,Q6581072,Q6581072
Q98088508,0,Q6581072,Q6581072
Q98088514,0,Q6581072,Q6581072
Q98088513,0,Q6581072,Q6581072
Q98088519,0,Q6581072,Q6581072
Q98088516,0,Q6581072,Q6581072
Q98088517,0,Q6581072,Q6581072
Q98088521,0,Q6581072,Q6581072
Q98090548,0,Q6581072,Q6581072
Q98090549,0,Q6581072,Q6581072
Q98090554,0,Q6581072,Q6581072
Q98090552,0,Q6581072,Q6581072
Q98090558,0,Q6581072,Q6581072
Q98090556,0,Q6581072,Q6581072
Q98090562,0,Q6581072,Q6581072
Q98090560,0,Q6581072,Q6581072
Q98090564,0,Q6581072,Q6581072
Q98090565,0,Q6581072,Q6581072
Q98090571,0,Q6581072,Q6581072
Q98090568,0,Q6581072,Q6581072
Q98090569,0,Q6581072,Q6581072
Q98090575,0,Q6581072,Q6581072
Q98090573,0,Q6581072,Q6581072
Q98090579,0,Q6581072,Q6581072
Q98090606,0,Q6581072,Q6581072
Q98090605,0,Q6581072,Q6581072
Q98090611,0,Q6581072,Q6581072
Q98090608,0,Q6581072,Q6581072
Q98093378,0,Q6581072,Q6581072
Q98098822,0,Q6581097,Q6581097
Q98137496,1,Q6581097,Q6581097
Q98195983,1,Q6581097,Q6581097
Q98239677,0,Q6581072,Q6581072
Q98239800,0,Q6581097,Q6581097
Q98239886,0,Q6581097,Q6581097
Q98271413,0,Q6581097,Q6581097
Q99507904,0,Q6581072,Q6581072
Q99508121,0,Q6581072,Q6581072
Q99508508,0,Q6581097,Q6581097
Q99510500,0,Q6581097,Q6581097
Q99670670,0,Q6581072,Q6581072
Q99693149,1,Q6581097,Q6581097
Q99815930,0,Q6581072,Q6581072
Q99873706,0,Q6581097,Q6581097
Q99984159,0,Q6581097,Q6581097
Q100146284,0,Q6581097,Q6581097
Q100150916,1,Q6581097,Q6581097
Q100238182,0,Q6581097,Q6581097
Q100302056,0,Q6581097,Q6581097
Q100322996,0,Q6581097,Q6581097
Q100349589,1,Q6581097,Q6581097
Q100360921,0,Q6581097,Q6581097
Q100491486,0,Q6581072,Q6581072
Q100791350,0,Q6581097,Q6581097
Q100879037,0,Q6581097,Q6581097
Q101003187,0,Q6581097,Q6581097
Q101084098,0,,MISSING
Q101096381,0,Q6581072,Q6581072
Q101252410,0,Q6581097,Q6581097
Q102046593,0,Q6581097,Q6581097
Q102283818,1,Q6581097,Q6581097
Q102297805,0,Q6581097,Q6581097
Q102336724,0,Q6581097,Q6581097
Q102404294,0,Q6581072,Q6581072
Q102630079,0,Q6581097,Q6581097
Q104127711,0,Q6581097,Q6581097
Q104666036,0,Q6581072,Q6581072
Q104670268,0,Q6581097,Q6581097
Q104681291,1,Q6581097,Q6581097
Q104817269,1,Q6581072,Q6581072
Q104889568,0,Q6581097,Q6581097
Q105046868,0,Q6581072,Q6581072
Q105071156,0,Q6581097,Q6581097
Q105230918,0,Q6581072,Q6581072
Q105546497,0,Q6581097,Q6581097
Q105551761,1,Q6581072,Q6581072
Q105677696,0,Q6581097,Q6581097
Q105692468,1,Q6581097,Q6581097
Q105719026,0,Q6581072,Q6581072
Q105719027,0,Q6581072,Q6581072
Q105719032,0,Q6581072,Q6581072
Q105793021,1,Q6581097,Q6581097
Q105816400,0,Q6581097,Q6581097
Q105820541,0,Q6581097,Q6581097
Q105822118,0,Q6581097,Q6581097
Q105888976,1,Q6581097,Q6581097
Q105972660,0,Q6581097,Q6581097
Q105994466,0,Q6581097,Q6581097
Q106092617,0,Q6581097,Q6581097
Q106235410,1,Q6581097,Q6581097
Q106240062,1,Q6581097,Q6581097
Q106243451,1,Q6581097,Q6581097
Q106243735,0,Q6581097,Q6581097
Q106243788,0,Q6581097,Q6581097
Q106243818,0,Q6581097,Q6581097
Q106243895,1,Q6581097,Q6581097
Q106279536,0,Q6581097,Q6581097
Q106293664,1,Q6581097,Q6581097
Q106355193,0,Q6581097,Q6581097
Q106416356,0,Q6581072,Q6581072
Q106418189,0,Q6581097,Q6581097
Q106474005,1,Q6581097,Q6581097
Q106484278,0,Q6581097,Q6581097
Q106497805,1,Q6581097,Q6581097
Q106526362,0,Q6581097,Q6581097
Q106548542,0,Q6581097,Q6581097
Q106571892,0,Q6581097,Q6581097
Q106580817,0,Q6581097,Q6581097
Q106604808,1,Q6581097,Q6581097
Q106612947,0,Q6581097,Q6581097
Q106613669,0,Q6581097,Q6581097
Q106614944,0,Q6581097,Q6581097
Q106614957,0,Q6581097,Q6581097
Q106614962,1,Q6581097,Q6581097
Q106614965,0,Q6581097,Q6581097
Q106620091,0,Q6581097,Q6581097
Q106637249,0,Q6581097,Q6581097
Q106637266,0,Q6581097,Q6581097
Q106637299,0,Q6581097,Q6581097
Q106651216,1,Q6581097,Q6581097
Q106666046,0,Q6581097,Q6581097
Q106765754,0,Q6581097,Q6581097
Q106815358,0,Q6581097,Q6581097
Q106898657,0,Q6581097,Q6581097
Q106963325,0,Q6581097,Q6581097
Q107012127,1,Q6581097,Q6581097
Q107031343,0,Q6581097,Q6581097
Q107031502,0,Q6581097,Q6581097
Q107061485,0,Q6581097,Q6581097
Q107076410,0,Q6581097,Q6581097
Q107089589,0,Q6581097,Q6581097
Q107100146,0,Q6581097,Q6581097
Q107103335,0,Q6581097,Q6581097
Q107103672,1,Q6581097,Q6581097
Q107120177,1,Q6581097,Q6581097
Q107129513,1,Q6581097,Q6581097
Q107138661,1,Q6581097,Q6581097
Q107208646,1,Q6581097,Q6581097
Q107208652,0,Q6581097,Q6581097
Q107208711,1,Q6581072,Q6581072
Q107208717,0,Q6581097,Q6581097
Q107295340,0,Q6581072,Q6581072
Q107297566,1,Q6581097,Q6581097
Q107369740,0,Q6581097,Q6581097
Q107369829,1,Q6581072,Q6581072
Q121391725,0,Q6581097,Q6581097
Q121464874,0,Q6581072,Q6581072
Q136485420,1,,MISSING
Q136487713,0,Q6581097,Q6581097
Q136504840,0,Q6581097,Q6581097
Q136511219,1,Q6581097,Q6581097
Q136515544,0,Q6581097,Q6581097
Q136522166,0,Q6581072,Q6581072
Q136531904,0,Q6581097,Q6581097
Q136559623,0,,MISSING
Q136559665,0,,MISSING
Q136564869,0,Q6581097,Q6581097
Q136565186,0,,MISSING
Q136565226,1,,MISSING
Q136608636,0,Q6581097,Q6581097
Q136613070,0,Q6581097,Q6581097
Q136614073,0,Q6581072,Q6581072
Q136614746,0,Q6581072,Q6581072
Q136614745,0,Q6581072,Q6581072
Q136615702,0,Q6581072,Q6581072
Q136615714,0,Q6581072,Q6581072
Q136616355,0,Q6581072,Q6581072
Q136616352,0,Q6581072,Q6581072
Q136616353,0,Q6581072,Q6581072
Q136625784,0,Q6581097,Q6581097
Q136627579,0,Q6581097,Q6581097
Q136664942,0,Q6581097,Q6581097
Q136698127,0,Q6581097,Q6581097
Q136699377,0,Q6581072,Q6581072
Q136699398,0,Q6581097,Q6581097
Q136699416,0,Q6581097,Q6581097
Q136702553,0,,MISSING
Q136705730,0,Q6581097,Q6581097
Q136709208,0,Q6581097,Q6581097
Q136724601,0,Q6581097,Q6581097
Q136742608,1,,MISSING
Q136747849,0,Q6581097,Q6581097
Q136757556,0,Q6581097,Q6581097
Q136757986,0,Q6581097,Q6581097
Q136765175,0,Q6581097,Q6581097
Q136805838,0,Q6581097,Q6581097
Q136807277,1,,MISSING
Q136813807,0,Q6581097,Q6581097
Q136813813,0,Q6581097,Q6581097
Q136813818,0,Q6581097,Q6581097
Q136813821,0,Q6581097,Q6581097
Q136813827,0,Q6581072,Q6581072
Q136813868,0,Q6581097,Q6581097
Q136813878,0,Q6581097,Q6581097
Q136813886,0,Q6581097,Q6581097
Q136813887,0,Q6581097,Q6581097
Q136813897,0,Q6581097,Q6581097
Q136813925,0,Q6581097,Q6581097
Q136814043,0,Q6581097,Q6581097
Q136814044,0,Q6581097,Q6581097
Q136814097,0,Q6581097,Q6581097
Q136815918,0,Q6581097,Q6581097
Q136816248,0,Q6581097,Q6581097
Q136817089,1,Q6581097,Q6581097
Q136817299,0,Q6581097,Q6581097
Q136817499,0,Q6581097,Q6581097
Q136817504,0,Q6581097,Q6581097
Q136825090,0,Q6581097,Q6581097
Q136869049,0,Q6581097,Q6581097
Q136890370,0,Q6581097,Q6581097
Q136914094,0,Q6581097,Q6581097
Q136925663,0,Q6581097,Q6581097
Q136954238,1,,MISSING
Q136955297,0,Q6581097,Q6581097
Q136956033,1,,MISSING
Q136996072,0,Q6581097,Q6581097
Q137041549,0,,MISSING
Q137041553,0,,MISSING
Q137119764,0,Q6581097,Q6581097
Q137192755,0,Q6581097,Q6581097
Q137210530,0,Q6581097,Q6581097
Q137217869,0,Q6581072,Q6581072
Q137265252,1,Q6581097,Q6581097
Q137270555,0,Q6581097,Q6581097
Q137298646,1,Q6581097,Q6581097
Q137301422,0,Q6581097,Q6581097
Q137322253,0,Q6581097,Q6581097
Q137362032,0,Q6581097,Q6581097
Q137380418,1,Q6581097,Q6581097
Q137382558,0,Q6581072,Q6581072
Q137383873,0,Q6581097,Q6581097
Q137395956,0,Q6581097,Q6581097
Q137427464,0,Q6581072,Q6581072
Q137427474,0,Q6581097,Q6581097
Q137427751,0,Q6581097,Q6581097
Q137449573,1,,MISSING
Q137459359,0,Q6581097,Q6581097
Q137460292,0,Q6581097,Q6581097
Q137461849,0,Q6581097,Q6581097
Q137490245,1,,MISSING
Q137490554,1,,MISSING
Q137512456,1,,MISSING
Q137512595,0,,MISSING
Q137534270,1,,MISSING
Q137584633,0,Q6581097,Q6581097
Q137584698,0,Q6581097,Q6581097
Q137589458,0,Q6581097,Q6581097
Q107371032,0,Q6581097,Q6581097
Q107400902,0,Q6581097,Q6581097
Q107407496,0,Q6581097,Q6581097
Q116812809,0,Q6581072,Q6581072
Q116812870,0,Q6581072,Q6581072
Q116813278,0,Q6581072,Q6581072
Q116848516,0,Q6581072,Q6581072
Q116858608,0,Q6581097,Q6581097
Q116873624,1,Q6581097,Q6581097
Q116937180,0,,MISSING
Q116960345,0,Q6581072,Q6581072
Q116970141,0,Q6581097,Q6581097
Q116970591,0,Q6581097,Q6581097
Q116977270,0,Q6581072,Q6581072
Q116979118,0,Q6581097,Q6581097
Q116979311,0,Q6581097,Q6581097
Q116979392,0,Q6581097,Q6581097
Q116979433,0,Q6581097,Q6581097
Q116983164,0,Q6581097,Q6581097
Q117026466,0,Q6581097,Q6581097
Q117038080,0,Q6581097,Q6581097
Q117038737,0,Q6581097,Q6581097
Q117038775,0,Q6581097,Q6581097
Q117074498,0,Q6581072,Q6581072
Q117087042,0,Q6581072,Q6581072
Q117315121,0,Q6581097,Q6581097
Q117319724,0,Q6581097,Q6581097
Q117405116,0,Q6581072,Q6581072
Q117453003,0,,MISSING
Q117453441,0,,MISSING
Q117453560,0,Q6581097,Q6581097
Q117453609,0,,MISSING
Q117453778,0,,MISSING
Q117453801,0,,MISSING
Q117453843,0,,MISSING
Q117453981,0,,MISSING
Q117454151,0,,MISSING
Q117454284,0,,MISSING
Q117461559,1,Q6581097,Q6581097
Q117470177,1,Q6581072,Q6581072
Q117748922,0,Q6581072,Q6581072
Q117788237,0,Q6581097,Q6581097
Q118121631,0,Q6581097,Q6581097
Q118176657,0,Q6581097,Q6581097
Q118342215,0,Q6581097,Q6581097
Q118368585,0,Q6581097,Q6581097
Q118368994,0,Q6581072,Q6581072
Q118370056,0,Q6581097,Q6581097
Q118371931,0,Q6581072,Q6581072
Q118438749,0,Q6581097,Q6581097
Q119066400,1,Q6581097,Q6581097
Q119213613,0,Q6581097,Q6581097
Q119216548,0,Q6581097,Q6581097
Q119441737,0,Q6581072,Q6581072
Q119443068,0,Q6581097,Q6581097
Q119497324,1,Q6581097,Q6581097
Q119505618,0,Q6581097,Q6581097
Q119534540,0,Q6581097,Q6581097
Q119576014,1,Q6581097,Q6581097
Q119700956,0,Q6581072,Q6581072
Q119793823,0,Q6581097,Q6581097
Q119794990,0,Q6581097,Q6581097
Q119810132,0,Q6581097,Q6581097
Q119850409,0,Q6581072,Q6581072
Q120263467,1,Q6581097,Q6581097
Q120264573,0,Q6581097,Q6581097
Q120265459,0,Q6581097,Q6581097
Q120265725,1,Q6581097,Q6581097
Q120266199,1,Q6581097,Q6581097
Q120266204,0,Q6581097,Q6581097
Q120266346,0,Q6581072,Q6581072
Q120267337,0,Q6581097,Q6581097
Q120267375,0,Q6581097,Q6581097
Q120268723,0,Q6581097,Q6581097
Q120268901,0,Q6581097,Q6581097
Q120277635,1,Q6581072,Q6581072
Q120277711,0,Q6581072,Q6581072
Q120278440,0,Q6581097,Q6581097
Q120279310,0,Q6581097,Q6581097
Q120280525,0,Q6581097,Q6581097
Q120280861,0,Q6581097,Q6581097
Q120281022,0,Q6581097,Q6581097
Q120281214,0,Q6581097,Q6581097
Q120281413,0,Q6581097,Q6581097
Q120333251,1,Q6581097,Q6581097
Q120416156,1,Q6581097,Q6581097
Q120488185,0,Q6581097,Q6581097
Q120720727,0,Q6581097,Q6581097
Q120721604,0,Q6581097,Q6581097
Q120726011,0,Q6581097,Q6581097
Q120728670,0,Q6581097,Q6581097
Q120728669,0,Q6581097,Q6581097
Q120757075,0,Q6581097,Q6581097
Q120759952,0,Q6581072,Q6581072
Q120759956,0,Q6581072,Q6581072
Q120768174,0,Q6581097,Q6581097
Q120783618,0,Q6581097,Q6581097
Q4901647,0,Q6581072,Q6581072
Q4937465,0,Q6581097,Q6581097
Q4938954,1,Q6581097,Q6581097
Q5016087,0,Q6581072,Q6581072
Q39383079,0,Q6581097,Q6581097
Q107424128,0,Q6581097,Q6581097
Q107426307,0,Q6581097,Q6581097
Q107429871,1,Q6581072,Q6581072
Q107430942,1,Q6581072,Q6581072
Q107462605,0,Q6581097,Q6581097
Q107485020,1,Q6581097,Q6581097
Q107494513,0,Q6581072,Q6581072
Q107521219,0,Q6581097,Q6581097
Q107568264,0,Q6581097,Q6581097
Q107568541,0,Q6581097,Q6581097
Q107579889,0,Q6581097,Q6581097
Q107584899,0,Q6581097,Q6581097
Q107585947,1,Q6581072,Q6581072
Q107608234,0,Q6581097,Q6581097
Q107616365,0,Q6581097,Q6581097
Q107620401,0,Q6581097,Q6581097
Q107620842,0,Q6581097,Q6581097
Q107637292,1,Q6581097,Q6581097
Q107643386,0,Q6581097,Q6581097
Q107647363,0,Q6581072,Q6581072
Q107648931,1,Q6581072,Q6581072
Q107656382,0,Q6581072,Q6581072
Q107672598,0,Q6581097,Q6581097
Q107691379,0,Q6581072,Q6581072
Q107735872,0,Q6581097,Q6581097
Q107767314,0,Q6581097,Q6581097
Q107767317,0,Q6581097,Q6581097
Q107776488,0,Q6581097,Q6581097
Q107779862,0,Q6581097,Q6581097
Q107920659,1,Q6581072,Q6581072
Q107964573,0,Q6581097,Q6581097
Q107969263,0,Q6581072,Q6581072
Q107976291,0,Q6581072,Q6581072
Q107976672,0,Q6581072,Q6581072
Q108046143,0,Q6581097,Q6581097
Q108075808,0,Q6581072,Q6581072
Q108103278,1,Q6581097,Q6581097
Q108104657,1,Q6581097,Q6581097
Q108115954,1,Q6581072,Q6581072
Q108171901,0,Q6581097,Q6581097
Q108171915,0,Q6581097,Q6581097
Q108171942,0,Q6581097,Q6581097
Q108198973,0,Q6581097,Q6581097
Q108201342,0,Q6581097,Q6581097
Q108201398,0,Q6581097,Q6581097
Q108282407,0,Q6581097,Q6581097
Q108283119,1,Q6581097,Q6581097
Q108296807,0,Q6581097,Q6581097
Q108306139,0,Q6581097,Q6581097
Q108313382,0,Q6581072,Q6581072
Q108321871,0,Q6581097,Q6581097
Q108323399,0,Q6581072,Q6581072
Q108363813,0,Q6581097,Q6581097
Q108380369,1,Q6581097,Q6581097
Q108380375,1,Q6581097,Q6581097
Q108417629,0,Q6581072,Q6581072
Q108444599,0,Q6581072,Q6581072
Q108444818,0,Q6581072,Q6581072
Q108454518,0,Q6581097,Q6581097
Q108463265,1,Q6581072,Q6581072
Q108766436,0,Q6581097,Q6581097
Q108787130,1,Q6581097,Q6581097
Q108793795,0,Q6581072,Q6581072
Q108807437,0,Q6581097,Q6581097
Q108837574,0,Q6581072,Q6581072
Q108837645,0,Q6581097,Q6581097
Q108876669,0,Q6581097,Q6581097
Q108936240,0,Q6581097,Q6581097
Q109258111,0,Q6581072,Q6581072
Q109266164,0,Q6581097,Q6581097
Q109338922,0,Q6581097,Q6581097
Q109356681,0,Q6581072,Q6581072
Q109356685,1,Q6581097,Q6581097
Q109356689,0,Q6581097,Q6581097
Q109381049,0,,MISSING
Q109407016,1,Q6581097,Q6581097
Q109409308,0,Q6581072,Q6581072
Q109423653,0,Q6581097,Q6581097
Q109452198,0,Q6581097,Q6581097
Q109452216,0,Q6581097,Q6581097
Q109452217,0,Q6581097,Q6581097
Q109452589,0,Q6581097,Q6581097
Q109452595,0,Q6581097,Q6581097
Q109452604,0,Q6581097,Q6581097
Q109452605,0,Q6581097,Q6581097
Q109452608,1,Q6581097,Q6581097
Q109452683,1,Q6581097,Q6581097
Q109452684,0,Q6581097,Q6581097
Q109452688,1,Q6581097,Q6581097
Q109453066,0,Q6581097,Q6581097
Q109453067,0,Q6581097,Q6581097
Q109469546,0,Q6581072,Q6581072
Q109470082,0,Q6581072,Q6581072
Q109484660,0,Q6581072,Q6581072
Q109484726,0,Q6581097,Q6581097
Q109484885,0,Q6581097,Q6581097
Q109485080,1,Q6581097,Q6581097
Q109485212,0,Q6581097,Q6581097
Q109485253,1,Q6581097,Q6581097
Q109485750,0,Q6581097,Q6581097
Q109485945,1,Q6581097,Q6581097
Q109486643,0,Q6581097,Q6581097
Q109486755,0,Q6581097,Q6581097
Q109486826,0,Q6581072,Q6581072
Q109487277,0,Q6581097,Q6581097
Q109487282,0,Q6581097,Q6581097
Q109487382,0,Q6581097,Q6581097
Q109487405,0,Q6581097,Q6581097
Q109487486,0,Q6581097,Q6581097
Q109487634,0,Q6581097,Q6581097
Q109487678,0,Q6581097,Q6581097
Q109487788,1,Q6581072,Q6581072
Q109487789,0,Q6581097,Q6581097
Q109487792,0,Q6581097,Q6581097
Q109487876,0,Q6581097,Q6581097
Q109488211,0,Q6581097,Q6581097
Q109488349,1,Q6581097,Q6581097
Q109488604,0,Q6581072,Q6581072
Q109488643,0,Q6581097,Q6581097
Q109488916,0,Q6581097,Q6581097
Q109489785,0,Q6581097,Q6581097
Q109489845,0,Q6581097,Q6581097
Q109490055,1,Q6581072,Q6581072
Q109490197,1,Q6581072,Q6581072
Q109490226,0,Q6581097,Q6581097
Q109490370,0,Q6581097,Q6581097
Q109490386,0,Q6581097,Q6581097
Q109491336,0,Q6581097,Q6581097
Q109491667,0,Q6581097,Q6581097
Q109492386,1,Q6581097,Q6581097
Q109492459,0,Q6581097,Q6581097
Q109492571,0,Q6581097,Q6581097
Q109492781,0,Q6581072,Q6581072
Q109492954,0,Q6581097,Q6581097
Q109492952,0,Q6581097,Q6581097
Q109493190,0,Q6581097,Q6581097
Q109493659,0,Q6581097,Q6581097
Q109493842,1,Q6581097,Q6581097
