qid,p31
Q15067587,Q18608583
Q15282326,Q105543609
Q15506789,Q5
Q16534529,Q5
Q18576582,Q28640
Q19877770,Q5
Q20090322,Q5
Q25433527,Q5
Q26263128,Q5
Q27927078,Q4167410
Q28407139,Q494829
Q28483154,Q771444
Q28923997,Q26213387
Q30123152,Q5
Q60849755,Q5
Q60853356,Q6881511
Q63044327,Q46970
Q64176581,Q5
Q87325682,Q65770283
Q87325682,Q109623729
Q96575125,Q5
Q98457103,Q1366722
Q105658193,Q1366722
Q105686379,Q4484477
Q105946861,Q27020041
Q106826265,Q65770283
Q106859727,Q27020041
Q107561398,Q94579592
Q110114131,Q5
Q110114265,Q5
Q110114379,
Q111186708,Q5
Q41697,Q5
Q41708,Q5
Q62479,Q5
Q106255,Q5
Q158688,
Q161339,Q5
Q180299,Q5
Q184046,Q515
Q184046,Q1549591
Q184046,Q16085106
Q253751,Q5
Q255909,Q5
Q262566,Q5
Q270180,Q5
Q270550,Q5
Q270919,Q5
Q280741,Q2949123
Q280741,Q18608583
Q305496,Q5
Q314683,Q5
Q323777,Q5
Q438389,Q5
Q445339,Q5
Q469772,Q5
Q470054,Q5
Q483673,Q5
Q517648,Q5
Q545885,Q5
Q591225,Q5
Q604615,Q7075127
Q604615,Q18285132
Q612438,Q5
Q667045,Q5
Q695766,Q5
Q695791,Q5
Q751686,Q26213387
Q830320,Q34542827
Q840133,Q61297932
Q861838,Q1154710
Q913651,Q135409346
Q940997,Q5
Q958840,Q5
Q964509,Q5
Q981334,Q5
Q995653,Q135976384
Q1053559,Q14547231
Q1053559,Q138029040
Q1140610,Q18608583
Q1206434,Q13406554
Q1206434,Q18608583
Q1308005,Q5
Q1369096,Q5
Q1375926,Q5
Q1420204,Q205034
Q1420204,Q3128632
Q1451505,Q135976384
Q1610075,Q5
Q1700171,Q5
Q1850745,Q5
Q1972250,Q5
Q2031218,Q5
Q2035243,Q18608583
Q2320087,Q105543609
Q2440819,Q5
Q2462514,Q5
Q2549684,Q5
Q4041052,Q56061
Q4041229,Q56061
Q4053941,Q847017
Q4053941,Q15720476
Q4060170,Q18867064
Q4060170,Q18867465
Q4060170,Q65770082
Q4122926,Q56061
Q4157856,Q56061
Q4351952,Q476028
Q4353396,Q5
Q4446296,Q11424
Q4583126,Q13406554
Q4583126,Q18608583
Q4699222,Q5
Q7029987,Q5
Q12162960,Q5
Q12551083,Q18867465
Q16370810,Q5
Q17155389,Q5
Q17198697,Q5
Q17386519,Q5
Q18590407,Q56061
Q19908880,Q18867465
Q19955988,Q5
Q20670730,Q5
Q21080516,Q14547231
Q21080516,Q138029040
Q21872777,Q5
Q23888026,Q5
Q24185110,Q476028
Q28223947,Q4830453
Q28223947,Q10429667
Q28671108,Q15720476
Q42290111,Q5
Q85816021,Q623109
Q97622525,Q138028979
Q106614962,Q5
Q107658289,Q5
Q110113966,Q35127
Q110114174,
Q110114234,
Q110114246,Q5
Q110114377,
Q110114380,
Q110116497,
Q110116563,
Q1655,Q5
Q1813,Q44782
Q1813,Q484170
Q1813,Q1200957
Q2463,Q148578
Q5865,Q5
Q31919,Q5
Q32265,Q5
Q49909,Q148578
Q49909,Q12832168
Q49909,Q108657366
Q50021,Q148578
Q50021,Q12832168
Q68181,Q5
Q76716,Q5
Q116471,Q94696559
Q137362,Q5
Q171401,Q31629
Q203023,Q214183
Q211408,Q5
Q213125,Q5
Q229073,Q5
Q233870,Q5
Q234986,Q5
Q257344,Q5
Q260438,Q5
Q265802,Q5
Q268737,Q5
Q349347,Q5
Q350442,Q5
Q353988,Q5
Q359348,Q5
Q364683,Q5
Q372146,Q5
Q430671,Q5
Q441870,Q5
Q487547,Q842420
Q510629,Q5
Q546116,Q15142889
Q578497,Q148578
Q578497,Q1345054
Q580043,Q148578
Q670044,Q2133344
Q670044,Q21605492
Q709218,Q5
Q718913,Q5
Q735863,Q5
Q749989,Q5
Q836763,Q214183
Q938826,Q5
Q945412,Q5
Q1148594,Q1079023
Q1241416,Q5
Q1256239,Q13406554
Q1256239,Q15259995
Q1256239,Q18608583
Q1270272,Q5
Q1274732,Q5
Q1287637,Q5
Q1293526,Q5
Q1339087,Q215380
Q1395642,Q5
Q1396707,Q5
Q1481710,Q11424
Q1659432,Q5
Q1764301,Q2198484
Q1764301,Q12357832
Q1811583,Q5
Q2427277,Q5
Q2583130,Q5
Q2612344,Q5
Q2954419,Q13406554
Q2954419,Q18608583
Q3178805,Q5
Q3675000,Q5
Q4072038,Q18867465
Q4218460,Q13406554
Q4218460,Q18608583
Q4318699,Q20683493
Q4459158,Q4312761
Q4806587,Q1079023
Q4806587,Q18608583
Q4806752,Q2949123
Q4806752,Q18608583
Q7679443,Q5
Q11801418,Q5
Q11984838,Q40218
Q16209255,Q5
Q16488178,Q634099
Q16745340,Q5
Q16910555,Q476028
Q18215877,Q7889
Q18215877,Q112144412
Q18354559,Q13406554
Q18354559,Q18608583
Q18913578,Q5
Q20037018,Q1079023
Q21181072,Q5
Q26837925,Q5
Q27535184,Q532
Q27535185,Q532
Q41888509,Q13406554
Q48894067,Q5
Q55104284,Q5
Q60738906,
Q62713483,Q5
Q65332407,Q13406554
Q106617586,Q7889
Q108478934,Q27020041
Q108574558,Q5
Q109358854,Q5
Q110114027,Q4022
Q110114106,Q168983
Q110114210,Q5
Q110116524,
Q136195411,Q5
Q1689,Q5
Q1739,Q5
Q10085,Q5
Q33228,Q5
Q51023,Q5
Q65253,Q94696559
Q82677,Q5
Q84104,Q94696559
Q117275,Q16632355
Q117275,Q94696559
Q134888,Q94696559
Q169529,Q5
Q187951,Q5
Q201891,Q1478437
Q201891,Q18608583
Q228807,Q5
Q229640,Q5
Q231084,Q5
Q232529,Q5
Q233689,Q5
Q237586,Q5
Q239638,Q5
Q239993,Q5
Q256196,Q5
Q270249,Q5
Q303241,Q5
Q310417,Q5
Q311364,Q5
Q318850,Q5
Q365175,Q5
Q370407,Q5
Q370758,Q5
Q371287,Q29224491
Q372223,Q5
Q393353,Q641226
Q401135,Q5
Q449073,Q5
Q454958,Q5
Q455053,Q5
Q471643,Q5
Q472372,Q5
Q527596,Q5
Q551817,Q15259995
Q552249,Q5
Q561734,Q5
Q645477,Q28140340
Q648986,Q5
Q700456,Q1344963
Q708625,Q5
Q715563,Q5
Q917881,Q641226
Q932912,Q1531833
Q932912,Q94696559
Q938136,Q5
Q961856,Q5
Q1146948,Q5
Q1229813,Q5
Q1295037,Q5
Q1332346,Q5
Q1334368,Q12135
Q1372267,Q5
Q1375498,Q5
Q1423459,Q47461344
Q1473250,Q11533936
Q1473250,Q15259995
Q1616699,Q5
Q1820096,Q5
Q1884936,Q5
Q1938947,Q5
Q2019283,Q5
Q2116772,Q94696559
Q2391750,Q7075127
Q2391750,Q18285132
Q2571837,Q5
Q2839065,Q51481377
Q2877076,Q51481377
Q3503044,Q5
Q4000371,Q17270000
Q4221171,Q5
Q4227518,Q476028
Q4665667,Q5
Q4766424,Q5
Q4767835,Q5
Q5557672,Q5
Q6286898,Q5
Q6873716,Q5
Q7622585,Q11424
Q8135236,Q5
Q16193969,Q5
Q16487898,Q634099
Q17159609,Q5
Q17641420,Q5
Q17708725,Q5
Q18165090,Q5
Q19979431,Q5
Q21512260,Q5
Q23765374,Q27020041
Q24006066,Q5
Q26356807,Q5
Q26356815,Q5
Q26393298,Q5
Q42344325,Q13406554
Q108821952,
Q110114365,Q5
Q110688140,Q11424
Q1702,Q5
Q6311,
Q52596,Q5
Q54576,Q5
Q81502,Q5
Q127922,Q13196193
Q128034,
Q145101,Q5
Q176317,Q5
Q202698,Q105543609
Q203909,Q5
Q236325,Q5
Q257993,Q5
Q267141,Q5
Q270784,Q5
Q271514,Q5
Q271586,Q5
Q280422,Q5
Q295858,Q5
Q345439,Q5
Q359480,Q5
Q372259,Q5
Q449882,Q5
Q458762,Q5
Q466781,Q11424
Q595871,Q17444909
Q661466,Q5
Q670989,Q105543609
Q708469,Q5
Q710110,Q5
Q740650,Q5
Q742756,Q5
Q813968,Q5
Q825776,Q26213387
Q833125,Q26213387
Q942399,Q5
Q1017737,Q7075127
Q1170393,Q7725634
Q1366118,Q5
Q1372790,Q5
Q1389571,Q5
Q1394674,Q5
Q1529928,Q5
Q1783611,Q5
Q1803758,Q5
Q1806284,Q5
Q1844358,Q5
Q1897931,Q5
Q2261105,Q5
Q2300148,Q105543609
Q2368070,Q5
Q2393875,Q7075127
Q2444536,Q5
Q2444568,Q5
Q2445676,Q5
Q2506188,Q5
Q2638533,Q5
Q3290085,Q5
Q3615637,Q86622
Q3615637,Q15733039
Q4159853,Q56061
Q4210239,Q56061
Q4211852,Q56061
Q4313535,Q56061
Q4461069,Q56061
Q4461069,Q1364324
Q4476710,Q86622
Q4476710,Q15733039
Q4476930,Q56061
Q4506172,Q5
Q4653676,Q2949123
Q4653676,Q135239856
Q6788624,Q5
Q7088252,Q532
Q7312681,Q5
Q10564101,Q18608583
Q10564101,Q59134402
Q11351925,Q5
Q15919467,Q5
Q16104981,Q5
Q16193885,Q5
Q16674673,
Q16730969,Q5
Q17057433,Q86622
Q18685427,Q5
Q19662912,Q5
Q21129635,Q18867465
Q21179925,Q4167410
Q24572643,Q5
Q26263129,Q5
Q26270581,Q5
Q26838082,Q5
Q27480360,Q5
Q30633479,Q13406554
Q30633479,Q18608583
Q30893540,Q56061
Q30893574,Q56061
Q30893645,Q56061
Q47493103,Q5
Q48937492,Q5
Q60790215,
Q97170695,Q5
Q106582931,Q5398426
Q108435284,Q5
Q109852219,
Q110114466,Q5
Q2674,Q476028
Q2674,Q103229495
Q44688,Q5
Q44858,Q5
Q44917,Q5
Q44951,Q5
Q61134,Q5
Q72309,Q7725634
Q219390,Q5
Q220283,Q5
Q230046,Q5
Q268914,Q5
Q276026,Q5
Q287303,Q841654
Q287303,Q15275719
Q310373,Q5
Q353017,Q5
Q357994,Q5
Q366753,Q5
Q372058,Q5
Q433040,Q5
Q438442,Q5
Q451321,Q5
Q459778,Q5
Q463492,Q5
Q464419,Q5
Q465487,Q5
Q503281,Q5
Q503297,Q5
Q535520,Q5
Q535905,Q5
Q542270,Q5
Q544364,Q5
Q561402,Q5
Q630566,Q46831
Q679530,Q5
Q705942,Q5
Q709739,Q5
Q742996,Q13406463
Q939856,Q5
Q1350685,Q5
Q1408093,Q5
Q1612730,Q5
Q1754117,Q18325242
Q1993723,
Q2339059,Q3305213
Q2359678,Q5
Q2488579,
Q4409392,Q5
Q6509762,Q5
Q7665927,Q5
Q14327453,Q5
Q15061161,Q5
Q15431979,Q5
Q17517046,Q5
Q17517329,Q5
Q17612631,Q5
Q18637930,Q5
Q19773058,Q5
Q20019273,Q5
Q20641029,Q5
Q20995048,Q5
Q21027331,Q5
Q25253293,Q5
Q25507723,
Q32203116,Q23397
Q46951844,Q5
Q49166190,Q5
Q50380532,Q5
Q51894706,Q5
Q59914562,Q5
Q59938996,Q5
Q60687576,Q5
Q60825564,Q5
Q64168538,Q5
Q65146318,Q5
Q68607008,Q5
Q70253475,Q5
Q85967332,Q28089258
Q97316719,Q5
Q97658853,Q5
Q97658966,Q5
Q97659045,Q5
Q97659136,Q5
Q99892880,Q3305213
Q106293664,Q5
Q107260910,Q17315159
Q107260910,Q65770283
Q108111889,Q5
Q110114068,Q5
Q110114256,
Q110114276,
Q110114277,
Q110114278,
Q110114305,Q5
Q110116542,
Q114799612,Q46831
Q114852558,Q46831
Q114853141,Q486972
Q114853141,Q130212458
Q122240971,Q486972
Q122240971,Q130212458
Q130577192,Q8502
Q130577192,Q46831
Q130644555,Q8502
Q130644555,Q46831
Q130719481,Q15324
Q114963136,Q23442
Q115058474,Q46831
Q130719506,Q23442
Q130719575,Q46831
Q130739541,Q8502
Q130739541,Q46831
Q130739554,Q8502
Q130739554,Q46831
Q130772591,Q46831
Q136761834,Q46831
Q4232,Q5
Q24009,Q476028
Q35473,
Q127948,Q1322005
Q171583,Q5
Q179041,Q5
Q191492,Q5
Q213879,Q5
Q275643,Q5
Q311029,Q5
Q311227,Q5
Q314861,Q5
Q338796,Q105543609
Q350644,Q5
Q360747,Q5
Q361953,Q5
Q364097,Q5
Q366022,Q5
Q388282,Q5
Q431255,Q5
Q435808,Q5
Q448080,Q5
Q461568,Q5
Q472740,Q5
Q475658,Q294414
Q509178,Q5
Q577481,Q5
Q602665,Q5
Q633667,Q5
Q738065,Q5
Q799209,Q18608583
Q838588,Q117467246
Q921849,Q5
Q937921,Q65943
Q938331,Q5
Q946948,Q5
Q1129589,Q7725634
Q1138826,Q2312427
Q1138826,Q11783626
Q1138826,Q13406554
Q1138826,Q18608583
Q1333781,Q5
Q1349088,Q18608583
Q1930832,Q5
Q1947271,Q5
Q2302917,Q105543609
Q2310346,Q5
Q2319371,Q5
Q2329115,Q5
Q2360955,Q5
Q2454853,Q134556
Q2700164,Q5
Q3660208,Q5
Q4407893,Q5
Q4701452,Q5
Q4806595,Q1079023
Q4806595,Q18608583
Q5437902,Q5
Q7137681,Q5
Q12843171,Q4022
Q15303771,Q482994
Q17131410,Q1079023
Q17131410,Q18608583
Q19956709,Q5
Q25504781,
Q25504792,
Q25507715,
Q27348195,Q39594
Q27430754,Q23397
Q27430754,Q188025
Q30899488,Q6881511
Q30899488,Q10932402
Q32201407,Q23397
Q32203162,Q23397
Q43082535,Q476028
Q56065078,Q5
Q56195607,Q5
Q56309701,Q5
Q60852085,Q35509
Q66241169,Q5
Q97316449,Q5
Q97658842,Q5
Q104750296,Q117467246
Q106600381,Q27020041
Q108316980,Q27020041
Q109407016,Q5
Q110113972,
Q110114086,Q12284
Q110114342,Q13406554
Q110114342,Q114609228
Q110114473,
Q110116515,
Q110118482,Q4022
Q111079400,Q133056
Q112734959,Q4022
Q112734960,Q4022
Q112734961,Q4022
Q112734996,Q23397
Q112734999,Q23397
Q112735000,Q23397
Q31660,Q476028
Q46502,Q5
Q57516,Q5
Q153581,Q5
Q155065,Q5
Q159766,Q162157
Q159766,Q891723
Q159766,Q4830453
Q159766,Q6881511
Q159766,Q26236686
Q185614,Q3953107
Q185614,Q4004706
Q185614,Q29517555
Q186071,Q5
Q188570,Q5
Q192965,Q5
Q213091,Q5
Q223871,
Q247965,Q5
Q296965,Q5
Q311277,Q4830453
Q311277,Q6881511
Q313780,Q5
Q314755,Q5
Q315205,Q5
Q340054,Q5
Q343106,Q5
Q343950,Q5
Q346789,Q5
Q347834,Q5
Q363069,Q5
Q363141,Q5
Q371040,Q5
Q381780,Q5
Q439949,Q5
Q552879,Q5
Q557329,Q5
Q595851,Q317623
Q625726,Q163740
Q625726,Q1478443
Q695836,Q690109
Q695836,Q828787
Q723713,Q1156854
Q723713,Q12909644
Q723713,Q29431432
Q723713,Q39604065
Q771396,Q5
Q834671,Q5
Q850298,
Q852013,
Q930130,Q5
Q936615,Q5
Q981355,Q5
Q1356297,Q653848
Q1531082,Q5
Q1965639,Q5
Q2072846,Q5
Q2376269,Q476028
Q2444760,Q5
Q2608990,Q5
Q2699754,Q5
Q3303064,Q5
Q3816076,Q5
Q3845146,Q5
Q3915529,Q5
Q4021748,Q5
Q4151983,Q5
Q4398177,Q15221623
Q4427402,Q4476438
Q5237859,Q5
Q5376840,Q476028
Q5477400,Q5
Q5728588,Q5
Q5960513,Q5
Q5984750,Q5
Q6830382,Q5
Q7141380,Q476028
Q10553630,Q5
Q11420727,Q47913
Q11420727,Q192350
Q11692781,Q5
Q18202215,Q5
Q19632134,Q5
Q19875610,Q5
Q20994240,Q5
Q22278676,Q5
Q23004690,Q5
Q24197195,Q5
Q24451767,Q5
Q24549178,Q5
Q24701509,Q5
Q24701513,Q5
Q27064038,Q5
Q28498142,Q5
Q28498188,Q5
Q55658506,Q2658935
Q107632319,Q5
Q110114014,
Q110114103,
Q110114175,
Q110114291,
Q110114330,Q34379419
Q110114344,Q65770283
Q110114459,Q4022
Q110116459,Q5
Q110117246,
Q112735001,Q23397
Q112735003,Q23397
Q112735004,Q23397
Q114976703,Q23397
Q114976763,Q23397
Q138665460,Q21484471
Q139488187,Q355304
Q139488187,Q2935978
Q23792,Q82794
Q23792,Q1200957
Q23792,Q1620908
Q23792,Q2577883
Q23792,Q3502482
Q23792,Q5284036
Q60447,Q5
Q117996,Q476028
Q121403,Q5
Q153436,Q5
Q168448,Q5
Q168480,Q5
Q176304,Q5
Q201990,Q5
Q211698,Q5
Q216134,Q5
Q283760,Q476028
Q283760,Q847017
Q301236,Q5
Q310610,Q5
Q310830,Q476028
Q310971,Q5
Q318780,Q5
Q361247,Q5
Q368870,Q5
Q382620,Q5
Q400901,Q5
Q443185,Q5
Q483471,Q5
Q483510,Q5
Q484281,Q5
Q492572,Q5
Q492597,Q5
Q531541,Q5
Q533525,Q5
Q533567,Q5
Q571582,Q5
Q665400,Q5
Q704690,Q5
Q705456,Q5
Q726777,Q5
Q810883,Q5
Q946569,Q5
Q956267,Q5
Q1120791,Q5
Q1283069,Q5
Q1290417,Q5
Q1356772,Q5
Q1371926,Q5
Q1373263,Q5
Q1381011,Q5
Q1383143,Q5
Q1508312,Q5
Q1587689,Q5
Q1677195,Q5
Q1710978,Q5
Q1964313,Q6503344
Q2083033,Q5
Q2083466,Q5
Q2715708,Q5
Q2814362,Q5
Q2849301,Q5
Q3181473,Q5
Q3209066,Q5
Q3638962,Q5
Q3724229,Q5
Q3784138,Q5
Q3791460,Q5
Q3812676,Q5
Q3849370,Q5
Q3998301,Q5
Q4013061,Q5
Q4120067,Q5
Q4417828,Q5
Q4707238,Q5
Q5229969,Q5
Q5929081,Q5
Q6096247,Q5
Q6354997,Q5
Q6408987,Q5
Q6784737,Q5
Q7818846,Q5
Q8561611,Q5
Q9070150,Q5
Q11798057,Q5
Q14528647,Q5
Q19613159,Q129675946
Q19614821,Q5
Q21693199,Q5
Q27351176,Q129675946
Q27353792,Q129675946
Q30345083,Q5
Q34528778,Q5
Q50622134,Q5
Q61460651,Q5
Q110114083,
Q110114109,Q5
Q110114307,Q5
Q110114312,Q4022
Q110114337,Q5
Q110114355,
Q110114454,
Q110116449,Q5
Q110116503,Q5
Q112734963,Q4022
Q114976764,Q4022
Q15089,
Q44878,Q5
Q60235,Q113145171
Q135610,Q5
Q168642,Q5
Q169985,Q476028
Q197665,Q5
Q215358,Q5
Q239898,Q5
Q266282,Q5
Q293267,Q5
Q299244,Q5
Q307022,Q788046
Q310965,Q5
Q354059,Q476028
Q380692,Q5
Q380703,Q5
Q382269,Q5
Q386918,Q476028
Q467210,Q5
Q482992,Q5
Q484473,Q5
Q521817,Q5
Q666176,Q5
Q696918,Q21198342
Q733509,Q5
Q738423,Q476028
Q815890,Q476028
Q839997,Q476028
Q940316,Q5
Q1033783,Q5
Q1104906,Q5
Q1638649,Q363511
Q1638649,Q476028
Q2328465,Q134556
Q2628638,Q895526
Q2628638,Q22950320
Q2630767,Q5
Q3443487,Q5
Q3835105,Q5
Q4118133,Q5
Q4166126,Q5
Q4274186,Q5
Q4274831,Q5
Q4498867,Q5
Q4647369,Q476028
Q4706370,Q5
Q7979776,Q5
Q10540740,Q5
Q18001481,Q5
Q19810313,Q5
Q20976280,Q5
Q27443365,Q5
Q27469951,Q5
Q32197258,Q23397
Q42792337,Q5
Q56085180,Q5
Q56809152,Q5
Q57618112,Q5
Q66685965,Q5
Q73794794,Q1366722
Q73794794,Q109623729
Q81102404,Q27020041
Q101230488,Q5
Q103372692,Q202866
Q103825983,Q27020041
Q104834898,Q1366722
Q104863926,Q27020041
Q105966136,Q27020041
Q106822126,Q65770283
Q106822126,Q109623729
Q108283198,Q5
Q110114476,
Q110116486,Q5
Q110826369,Q1366722
Q110826369,Q109623729
Q110863552,Q23397
Q111317374,Q5
Q112735005,Q23397
Q113486716,Q4022
Q114976071,Q23397
Q114976072,Q23397
Q114976073,Q23397
Q114976075,Q23397
Q114976076,Q23397
Q114976704,Q23397
Q114976705,Q23397
Q114976706,Q23397
Q114976707,Q23397
Q114976709,Q23397
Q114976711,Q23397
Q114976712,Q23397
Q114976713,Q23397
Q114976714,Q23397
Q114976715,Q23397
Q114976716,Q23397
Q114976717,Q23397
Q114976718,Q23397
Q114976765,Q4022
Q114976767,Q4022
Q114976768,Q4022
Q114976769,Q4022
Q114976770,Q4022
Q114976771,Q4022
Q131372312,Q486972
Q131372312,Q130212458
Q2136,Q327333
Q14408,
Q22102,Q5
Q22726,Q7725634
Q123118,Q5
Q152832,Q5
Q162251,Q163740
Q162251,Q476028
Q192890,Q4498974
Q203384,Q4498974
Q234223,Q5
Q307041,Q236036
Q307041,Q1075404
Q307041,Q4204491
Q317417,Q5
Q318892,Q5
Q319967,Q5
Q353678,Q5
Q378906,Q10517054
Q388631,Q5
Q393357,Q13393265
Q439829,Q5
Q478771,Q42421242
Q497771,Q5
Q516790,Q5
Q710150,Q5
Q729808,Q5
Q736391,Q5
Q740695,Q5
Q749684,Q16632355
Q756238,Q202866
Q796184,Q13393265
Q796184,Q115839789
Q848612,Q7725634
Q855496,Q43009164
Q863534,Q7725634
Q868358,Q4498974
Q928451,Q5
Q954466,Q5
Q1059336,Q5
Q1140373,Q63171169
Q1336150,Q5
Q1336498,Q22687
Q1336498,Q730038
Q1336498,Q4830453
Q1336498,Q6881511
Q1407380,Q43009164
Q1620908,Q137022846
Q1718684,Q4498974
Q1801856,Q10517054
Q1872851,Q15720476
Q2049524,Q13393265
Q2276892,Q5
Q2364430,Q1344963
Q2422058,Q12973014
Q2597263,Q5
Q2610145,Q134556
Q2869505,Q13393265
Q3392807,Q43009164
Q3467441,Q5
Q3940192,Q5
Q4056326,Q847017
Q4056326,Q15720476
Q4059046,Q131324128
Q4071550,Q131324128
Q4071551,Q10517054
Q4076947,Q4498974
Q4328916,Q69920471
Q4403053,Q13393265
Q4702563,Q847017
Q4702563,Q13393265
Q5393521,Q69920471
Q5617974,Q5
Q5932789,Q5
Q7276185,Q43009164
Q7468830,Q134556
Q7912105,Q847017
Q12009748,Q476028
Q12009748,Q847017
Q16021354,Q847017
Q16710068,Q115839789
Q17072098,Q43009164
Q17300683,Q117086260
Q18408936,Q5
Q19909031,Q131324128
Q20751338,Q202866
Q20932574,Q5
Q26910816,Q5
Q27967807,Q5
Q28671105,Q15720476
Q48940445,Q69920471
Q51221391,Q5
Q55656970,
Q65073354,Q10517054
Q67852236,Q5
Q85866463,Q13406463
Q106391190,Q27020041
Q107066578,Q5
Q107683762,Q5
Q109930799,Q51481377
Q109980478,Q42421242
Q110114025,Q5
Q110114346,Q27020041
Q110114453,Q34379419
Q110116450,Q5
Q110118483,Q34379419
Q111244851,Q476028
Q112735006,Q23397
Q112735007,Q23397
Q112735008,Q23397
Q5676,Q5
Q23767,Q113145171
Q150981,Q3024240
Q169342,Q374259
Q169342,Q112826905
Q170494,Q104007623
Q174156,Q4164871
Q178687,Q198
Q186539,Q16334295
Q254183,Q11016
Q270141,Q12737077
Q312782,Q5
Q327762,Q5398426
Q382005,Q5
Q468288,Q5
Q495850,Q202866
Q729560,Q476028
Q763465,Q5
Q785290,
Q793738,Q891723
Q796152,Q13393265
Q1121567,Q7725634
Q1132554,Q5
Q1337018,Q5
Q1474877,Q112193867
Q1758389,
Q1772876,Q13406554
Q1772876,Q18608583
Q1823418,Q5
Q1886933,Q5
Q1919649,Q4830453
Q1919649,Q12540664
Q2296863,Q12525553
Q2296863,Q22675015
Q2436541,Q1079023
Q2436541,Q18608583
Q2641435,Q2198484
Q2742884,Q41719
Q3131624,Q5
Q3220350,Q11424
Q3345586,Q5
Q3425377,Q5
Q3607938,Q22333025
Q3661017,Q22333025
Q3853539,Q131647
Q3853539,Q2693624
Q4058196,Q4476438
Q4058196,Q20719675
Q4092168,Q1402592
Q4158637,Q80096233
Q4335627,Q5
Q4345596,Q13393265
Q4438479,Q4476438
Q5157399,
Q6761526,Q5
Q7409240,Q5
Q9161411,Q5
Q16157176,Q80096233
Q16157198,Q80096233
Q16157210,Q80096233
Q16213701,Q5
Q16533349,Q4476438
Q16643051,Q80096233
Q16700477,Q80096233
Q18301787,Q4830453
Q25380644,Q2693624
Q26236512,Q5
Q27063370,Q5
Q27352637,Q46831
Q27352656,Q23397
Q28409026,Q134447
Q32210614,Q4022
Q48941171,Q19692233
Q55950686,
Q60286976,Q5
Q60851576,Q2693624
Q64728146,Q5
Q70253559,Q5
Q81216525,Q7278
Q85866450,Q13406463
Q96370598,Q27020041
Q104775974,
Q107031067,Q11424
Q109535115,Q1508046
Q109535115,Q114609228
Q109986306,Q56061
Q110114250,Q34379419
Q110114268,
Q110114274,Q34379419
Q110114464,
Q110118478,
Q110163171,Q783794
Q110304520,Q783794
Q110863555,Q4022
Q112735009,Q23397
Q112735010,Q23397
Q112735012,Q23397
Q112735013,Q23397
Q112735014,Q23397
Q120152939,Q5
Q123512160,Q131647
Q123512160,Q2693624
Q123713202,Q2693624
Q131430941,Q8502
Q131430941,Q46831
Q131463877,Q46831
Q131553008,Q8502
Q131553008,Q46831
Q131553037,Q8502
Q131553037,Q46831
Q131553165,Q8502
Q131553165,Q46831
Q139738167,Q23397
Q2148,Q7188
Q5168,Q515
Q5168,Q1549591
Q5168,Q2264924
Q71084,Q48349
Q71084,Q3024240
Q71084,Q5589178
Q79734,Q17199338
Q80919,Q3238445
Q80919,Q4146825
Q80919,Q4229700
Q152267,Q7725634
Q172717,Q41710
Q244028,Q41710
Q273585,Q699
Q314259,Q5
Q339852,Q47461344
Q432481,Q1248784
Q432481,Q94993988
Q493081,Q5
Q529254,Q5
Q626663,Q7725634
Q842840,
Q869870,Q3244175
Q988694,Q49773
Q988694,Q1826286
Q988694,Q2738074
Q1089150,Q55850593
Q1089150,Q105543609
Q1126970,Q781413
Q1129295,Q210167
Q1129295,Q422007
Q1218232,Q1347298
Q1218232,Q7725634
Q1317839,Q7725634
Q1325503,Q11424
Q1433309,Q1248784
Q1433309,Q94993988
Q1521334,Q5
Q1971373,Q190652
Q1971373,Q115328490
Q2465752,Q7725634
Q2874863,Q5
Q2894472,Q192350
Q3232379,Q7725634
Q3362137,Q55488
Q3537582,Q22333025
Q3853497,Q131647
Q4054454,Q5
Q4078384,Q55488
Q4078384,Q1339195
Q4184341,Q1248784
Q4184341,Q94993988
Q4318171,Q5
Q4345459,Q22333025
Q4382368,Q11424
Q4449811,
Q6822984,
Q15246895,Q32815
Q15467111,Q5
Q15718101,Q5
Q16233165,Q5
Q16651855,Q695850
Q18113389,Q27020041
Q20492429,Q5
Q20650885,Q27020041
Q24663885,Q5
Q27354896,Q8502
Q27430996,Q23397
Q27430996,Q188025
Q27431025,Q8502
Q28668958,Q11032
Q29587228,Q5
Q30122953,Q5
Q30642068,Q55488
Q31354462,Q208164
Q31354462,Q1179466
Q31354462,Q10711424
Q31354462,Q15239622
Q38777095,Q5
Q39676661,Q5
Q51329185,Q5
Q51455020,Q5
Q54021143,Q11424
Q56825894,Q5
Q63346572,Q327333
Q65552955,Q5
Q66848545,Q55488
Q78056626,Q47913
Q86344281,Q5
Q86666865,Q783794
Q98103179,Q5
Q99693149,Q5
Q102423455,Q5
Q104414736,Q5
Q104878659,Q27020041
Q105044245,Q1366722
Q109486726,Q5
Q110413718,Q273120
Q110413718,Q686984
Q110529924,Q5
Q110556593,Q5
Q110556854,Q5
Q110557338,Q5
Q110692444,Q5
Q112735016,Q23397
Q112735017,Q23397
Q124327491,Q46831
Q124331083,Q46831
Q124331114,Q8502
Q124331114,Q46831
Q124331126,Q46831
Q124331164,Q46831
Q125929680,Q5
Q131613006,Q5
Q131613550,Q5
Q131614002,Q5
Q131625232,Q8502
Q131625232,Q46831
Q131823729,Q8502
Q131823729,Q46831
Q131884187,Q8502
Q131884187,Q46831
Q131884765,Q8502
Q131884765,Q46831
Q137719722,Q5
Q23407,Q22811234
Q23407,Q138596068
Q82794,Q137022846
Q82991,Q18608583
